id	name	colorfulness	alpha	hueCount	maxSaliencyCount	compositionalBalance	depthOfField	saliencyDisparity	spatialEdgeDistributionArea	entropyComplexity	nbWhiteFrames	nbFades	nbSceneCuts	asymmetry_env	flatness	zcr	colorStrength	colorRawEnergy
2428	ACCEDE02428.mp4	15.615696	67	59	0.003062	0.287224	134.313431	0.02397	0.835265	12.713584	0	0	3	192.767349	0	0.043736	0.021678	56.087842
2429	ACCEDE02429.mp4	23.081816	58	48	0.019854	0.858357	45.641861	0.07649	0.907931	12.434949	0	1	2	218.630035	0	0.032791	0.033832	28.063822
2430	ACCEDE02430.mp4	20.974548	43	64	0.007725	0.735989	97.489929	0.038771	0.901881	13.58028	0	0	1	274.147529	0	0.035811	0.030978	76.894605
2431	ACCEDE02431.mp4	24.326342	43	37	0.003164	2.613241	95.360825	0.021982	0.880429	12.415107	0	0	1	183.576151	0	0.04916	0.035823	41.612833
2432	ACCEDE02432.mp4	14.295374	65	47	0.001982	0.842906	184.213638	0.064655	0.786452	14.195397	0	0	0	223.541073	0	0.036813	0.019466	28.276943
2433	ACCEDE02433.mp4	16.156082	58	61	0.001704	1.661492	104.938385	0.170559	0.871722	12.669124	0	0	0	172.197176	0	0.044362	0.023847	74.24715
2434	ACCEDE02434.mp4	15.771688	75	34	0.002085	0.453906	80.755379	0.231304	0.791428	12.130201	0	0	1	700.80395	0	0.009035	0.025266	14.70035
2435	ACCEDE02435.mp4	14.539353	57	52	0.010732	0.457972	111.0065	0.09815	0.917355	12.876309	0	0	1	553.158548	0	0.029292	0.021705	41.704991
2436	ACCEDE02436.mp4	9.405172	83	17	0.007749	4.893919	39.962639	0.094713	0.503695	7.212585	0	0	0	304.800208	0	0.028406	0.016321	49.016789
2437	ACCEDE02437.mp4	7.512237	90	20	0.007988	1.942371	1.942371	0.02873	0.79274	7.564609	0	0	1	255.930263	0	0.042642	0.01224	57.705368
2438	ACCEDE02438.mp4	27.585119	333	42	0.012075	1.163311	101.454361	0.095828	0.903346	9.540339	0	1	1	176.251802	0	0.059079	0.068541	142.654073
2439	ACCEDE02439.mp4	9.372547	87	28	0.004775	0.668066	95.058334	0.02683	0.753321	10.132226	0	1	2	104.366799	0	0.099265	0.014554	38.320766
2440	ACCEDE02440.mp4	8.992036	85	41	0.002534	3.217918	151.17244	0.091738	0.734198	10.474503	0	1	2	125.201975	0	0.090965	0.012517	38.439489
2441	ACCEDE02441.mp4	10.725393	77	30	0.000161	1.509512	112.177933	0.003774	0.896974	10.884309	0	0	2	144.560284	0	0.082396	0.016389	27.856229
2442	ACCEDE02442.mp4	10.504721	79	41	0.000293	0.547695	148.534851	0.005016	0.75974	12.541868	0	0	1	161.997677	0	0.078585	0.015567	69.026971
2443	ACCEDE02443.mp4	14.978446	69	33	0.002798	0.190191	62.608025	0.017652	0.694626	7.594638	0	0	0	198.656835	0	0.050546	0.018265	43.379509
2444	ACCEDE02444.mp4	15.907868	65	42	0.00479	14.761068	56.232468	0.030546	0.872639	8.800122	0	0	0	227.346859	0	0.033228	0.020465	44.51906
2445	ACCEDE02445.mp4	9.774018	70	9	0.003691	0.134888	135.430893	0.087377	0.805701	7.863317	0	0	1	211.258018	0	0.047489	0.014539	41.896111
2446	ACCEDE02446.mp4	12.040349	70	21	0.002935	7.805808	123.805511	0.034111	0.618338	7.948817	0	0	3	196.817444	0	0.049732	0.016995	46.193725
2447	ACCEDE02447.mp4	7.020803	88	16	0.001816	0.702319	140.552948	0.196591	0.749431	6.524947	0	2	0	337.905597	0	0.015772	0.010712	30.366169
2448	ACCEDE02448.mp4	9.475092	83	29	0.003511	0.237851	120.406746	0.033416	0.728812	7.660468	0	1	13	244.891276	0.000408	0.031345	0.013496	37.155831
2449	ACCEDE02449.mp4	26.659246	328	87	0.00561	1.791377	120.876251	0.078892	0.918905	12.061942	0	0	2	199.026666	0	0.039641	0.069857	151.489512
2450	ACCEDE02450.mp4	11.3595	89	36	0.000757	4.952214	203.575287	0.022779	0.74942	11.29338	0	1	10	194.80573	0.001272	0.054981	0.018277	29.178273
2451	ACCEDE02451.mp4	16.477833	94	63	0.00186	1.852447	212.184219	0.281323	0.879912	12.324321	0	1	8	170.902211	0	0.065711	0.021377	37.368514
2452	ACCEDE02452.mp4	12.384487	87	39	0.000825	2.511243	244.202255	0.155484	0.795713	12.32582	0	3	3	166.669932	0	0.063015	0.017816	26.7777
2453	ACCEDE02453.mp4	20.87808	89	24	0.002646	5.754239	153.861145	0.029548	0.782093	10.007231	0	2	2	135.80684	0	0.078488	0.030774	16.214331
2454	ACCEDE02454.mp4	14.164732	78	39	0.001514	1.89691	200.978836	0.156318	0.782446	13.309861	0	0	0	257.630594	0	0.070605	0.021043	25.921454
2455	ACCEDE02455.mp4	16.165033	87	50	0.002271	1.885846	195.437698	0.099522	0.876313	10.859399	0	0	0	251.622225	0	0.074145	0.021862	48.964041
2456	ACCEDE02456.mp4	20.140959	68	36	0.001914	1.903931	116.27742	0.032231	0.852631	13.545517	0	0	1	369.979504	0	0.029769	0.037252	26.316734
2457	ACCEDE02457.mp4	22.077259	75	40	0.001455	2.257143	81.602051	0.198978	0.803239	11.101745	0	1	2	376.011116	0	0.028327	0.028775	26.954846
2458	ACCEDE02458.mp4	20.32712	65	57	0.002129	0.584099	111.595955	0.028205	0.802992	11.97164	0	0	2	238.11316	0.000278	0.047558	0.028394	28.830454
2459	ACCEDE02459.mp4	22.642523	66	71	0.004531	0.087561	107.427956	0.137575	0.894043	10.042224	0	1	0	426.392236	0	0.020185	0.031362	30.962906
2460	ACCEDE02460.mp4	23.155832	35	37	0.002744	0.982777	217.264175	0.061658	0.864669	12.861599	0	0	1	703.315968	0	0.013671	0.040671	50.389488
2461	ACCEDE02461.mp4	7.693113	68	20	0.001743	1.106095	5.311533	0.163583	0.816748	10.027628	0	1	1	214.918086	0	0.0431	0.011538	20.929909
2462	ACCEDE02462.mp4	14.014786	15	20	0.004102	1.156247	237.978088	0.14351	0.856184	13.037398	0	0	0	208.16448	0	0.044057	0.030263	76.335748
2463	ACCEDE02463.mp4	19.613216	27	49	0.001191	1.777889	189.245316	0.010646	0.86672	12.928332	0	0	1	187.826119	0	0.02854	0.038294	110.455922
2464	ACCEDE02464.mp4	24.842493	44	42	0.000654	4.021204	100.953583	0.118453	0.734552	12.698476	0	0	2	356.353344	0	0.025609	0.058083	94.509936
2465	ACCEDE02465.mp4	25.332813	45	37	0.002842	0.861939	109.643402	0.02051	0.703533	12.922684	0	0	1	393.477778	0	0.01667	0.060245	90.16322
2466	ACCEDE02466.mp4	19.957161	39	100	0.007173	4.944733	213.358307	0.095536	0.880334	14.256608	0	0	1	467.766712	0	0.017612	0.033183	103.661228
2467	ACCEDE02467.mp4	16.02441	25	41	0.006592	0.758976	235.125015	0.060343	0.871184	14.622293	0	0	1	212.027771	0	0.050062	0.029785	94.657148
2468	ACCEDE02468.mp4	11.005174	25	42	0.002446	2.331012	200.613708	0.064723	0.870994	15.128684	0	0	1	215.507771	0	0.042026	0.02179	87.731624
2469	ACCEDE02469.mp4	15.172741	25	28	0.006611	0.893456	248.169067	0.02382	0.892615	15.184161	0	0	0	328.506136	0	0.016266	0.027376	93.14606
2470	ACCEDE02470.mp4	26.434084	78	60	0.003027	3.336002	254.363266	0.018094	0.755524	14.315452	0	0	0	718.116794	0	0.007518	0.042062	131.937392
2471	ACCEDE02471.mp4	21.880941	38	39	0.020259	2.04999	185.152313	0.190415	0.872196	16.042856	0	0	2	642.813745	0	0.013891	0.044493	14.302195
2472	ACCEDE02472.mp4	15.73422	27	88	0.003042	1.962618	248.258362	0.019159	0.899625	15.118792	0	0	3	486.779182	0	0.020328	0.029981	99.817147
2473	ACCEDE02473.mp4	12.422168	27	58	0.021245	3.99774	96.711708	0.063062	0.866772	12.803068	0	0	2	603.671749	0	0.015762	0.025083	103.425385
2474	ACCEDE02474.mp4	13.996165	211	27	0.002539	1.604386	228.430664	0.043171	0.830826	14.692411	0	0	1	443.726085	0	0.021054	0.054469	21.392564
2475	ACCEDE02475.mp4	16.378214	272	25	0.013955	1.828223	213.069717	0.154399	0.85864	15.156619	0	0	1	449.967592	0	0.024259	0.055219	42.271743
2476	ACCEDE02476.mp4	11.738942	23	49	0.002832	3.22836	107.607414	0.020736	0.775131	12.881391	0	0	2	571.134615	0	0.017774	0.025683	118.964595
2477	ACCEDE02477.mp4	12.205228	27	81	0.001895	2.94199	255	0.024597	0.788961	14.957698	0	0	1	463.833985	0	0.020109	0.026896	102.518162
2478	ACCEDE02478.mp4	10.667873	23	56	0.012119	3.037151	106.969238	0.040228	0.749431	13.107357	0	0	1	446.311621	0	0.026202	0.023965	126.288755
2479	ACCEDE02479.mp4	10.224789	23	52	0.015854	1.37041	90.273605	0.039646	0.762934	12.761092	0	0	1	599.356262	0	0.016049	0.023002	116.796093
2480	ACCEDE02480.mp4	13.04947	23	48	0.002129	1.245716	226.546478	0.189388	0.842411	14.269562	0	0	0	379.218613	0	0.04033	0.029042	100.676744
2481	ACCEDE02481.mp4	13.911395	27	47	0.005454	1.665735	82.501541	0.129694	0.852462	13.752781	0	0	1	509.245504	0	0.021049	0.030282	95.601488
2482	ACCEDE02482.mp4	45.214951	44	36	0.015908	0.043067	8.722036	0.112783	0.895598	7.641932	0	0	2	623.06843	0	0.014554	0.069476	14.289759
2483	ACCEDE02483.mp4	16.592392	18	69	0.004238	1.979694	240.92276	0.105057	0.844156	14.596571	0	0	0	455.510502	0.000981	0.034753	0.035934	121.203691
2484	ACCEDE02484.mp4	16.327742	17	57	0.003018	1.683699	243.733841	0.072804	0.829082	14.780162	0	0	1	380.631648	0	0.036576	0.03536	123.09637
2485	ACCEDE02485.mp4	15.49007	19	65	0.00061	1.621916	235.766693	0.014359	0.835111	14.849687	0	0	2	545.194724	0	0.03355	0.0337	123.621557
2486	ACCEDE02486.mp4	18.466249	27	50	0.003384	6.036561	212.97438	0.02697	0.884814	12.485197	0	0	0	332.510651	0	0.042887	0.032469	97.139745
2487	ACCEDE02487.mp4	13.169951	43	55	0.002476	0.96099	114.354446	0.274641	0.901817	11.537578	0	0	0	374.111929	0	0.04157	0.023627	95.305253
2488	ACCEDE02488.mp4	12.856705	25	41	0.001357	2.826137	229.801407	0.07412	0.837915	14.289831	0	0	1	323.218058	0	0.037862	0.023764	93.465058
2489	ACCEDE02489.mp4	14.051467	84	45	0.00915	2.664112	105.987602	0.197953	0.847213	11.480522	0	0	2	285.199735	0	0.031125	0.015699	41.998621
2490	ACCEDE02490.mp4	12.475065	66	37	0.006758	14.578896	99.592255	0.108768	0.872828	11.241639	0	0	2	397.829969	0	0.016303	0.020416	20.822614
2491	ACCEDE02491.mp4	16.427437	26	76	0.007822	2.346722	239.860382	0.081421	0.828808	15.230334	0	0	1	431.143676	0	0.016518	0.033248	107.945175
2492	ACCEDE02492.mp4	11.082584	27	57	0.002114	4.123695	236.480896	0.094601	0.83226	13.671205	0	1	3	450.487715	0	0.02298	0.021841	111.933044
2493	ACCEDE02493.mp4	23.339054	32	102	0.00374	1.418572	90.59491	0.051916	0.872749	14.657994	0	0	1	168.592196	0	0.056399	0.043251	120.418089
2494	ACCEDE02494.mp4	16.381817	27	90	0.001758	1.915923	254.421875	0.035067	0.878827	15.582895	0	0	2	434.537321	0	0.02464	0.03535	92.783135
2495	ACCEDE02495.mp4	18.155554	210	17	0.002036	0.748818	160.983444	0.114563	0.88445	12.673785	0	0	4	224.072826	0	0.065129	0.058381	49.385566
2496	ACCEDE02496.mp4	6.90008	82	24	0.007188	5.107459	146.339935	0.108603	0.862203	8.789775	0	0	0	478.666961	0	0.009609	0.009587	40.91178
2497	ACCEDE02497.mp4	9.665988	80	33	0.002095	13.157823	59.510765	0.097786	0.641782	9.133664	0	1	3	524.694832	0	0.013833	0.015691	32.284568
2498	ACCEDE02498.mp4	4.321381	88	11	0.002056	0.19583	120.217636	0.113518	0.65673	8.398643	0	0	1	640.973013	0	0.007406	0.008235	30.941967
2499	ACCEDE02499.mp4	13.980976	66	33	0.021201	1.036671	13.257666	0.192474	0.848446	8.997117	0	0	0	600.715321	0.00142	0.017628	0.018755	31.420673
2500	ACCEDE02500.mp4	10.26978	79	30	0.002026	10.069252	102.690918	0.013648	0.515744	7.994168	0	0	2	478.92389	0	0.018844	0.013238	31.21932
2501	ACCEDE02501.mp4	9.723709	66	28	0.003423	0.222452	118.738625	0.113783	0.91851	9.813626	0	2	2	397.690452	0.001034	0.035705	0.012927	37.449547
2502	ACCEDE02502.mp4	10.368717	68	24	0.002183	17.317278	35.32711	0.026379	0.931001	7.680757	0	1	1	181.141048	0.002545	0.049376	0.013364	36.385476
2503	ACCEDE02503.mp4	13.806934	66	51	0.003359	2.362876	141.157974	0.018685	0.839876	12.337029	0	3	5	158.067787	0.004915	0.059074	0.024887	34.562598
2504	ACCEDE02504.mp4	32.987064	5	59	0.0048	1.392362	169.793579	0.249521	0.904969	13.852589	0	0	2	173.61896	0	0.054585	0.053772	92.17677
2505	ACCEDE02505.mp4	12.089179	58	44	0.005645	3.031911	51.457878	0.023942	0.877319	11.030421	0	3	5	181.311515	0.000993	0.047828	0.024672	43.167914
2506	ACCEDE02506.mp4	11.377205	78	37	0.003013	1.100855	137.614182	0.102743	0.895598	10.888136	0	0	3	154.546284	0.000625	0.046382	0.02607	40.840919
2507	ACCEDE02507.mp4	11.572855	25	2	0.003467	11.067026	217.606476	0.027645	0.751181	10.783578	0	0	4	348.616613	0	0.029272	0.023352	40.53937
2508	ACCEDE02508.mp4	18.098719	63	48	0.039487	2.44088	120.832634	0.083469	0.637165	11.495618	0	0	2	233.336654	0	0.045407	0.019138	32.456909
2509	ACCEDE02509.mp4	12.088357	67	35	0.000864	4.782764	148.44632	0.009883	0.860448	10.399772	0	2	3	222.770721	0.002271	0.040729	0.015933	37.15219
2510	ACCEDE02510.mp4	11.398852	78	30	0.01019	0.189175	81.052658	0.103053	0.900152	9.75631	0	2	2	186.469185	0.003969	0.046298	0.0232	20.179286
2511	ACCEDE02511.mp4	8.584222	79	30	0.003413	1.204655	1.204655	0.035641	0.811731	8.612583	0	0	2	247.674273	0	0.04899	0.012194	26.644967
2512	ACCEDE02512.mp4	5.582955	42	29	0.001313	8.334083	158.041748	0.03096	0.668852	8.929285	0	1	1	413.75664	0	0.012342	0.012654	59.611463
2513	ACCEDE02513.mp4	11.983428	44	69	0.005796	3.103024	131.308563	0.039648	0.778841	12.126195	0	0	0	402.578997	0	0.006207	0.025128	98.50118
2514	ACCEDE02514.mp4	10.111292	17	8	0.002671	6.724272	165.41153	0.016567	0.707328	8.218616	0	0	1	291.316045	0	0.015259	0.025191	61.879664
2515	ACCEDE02515.mp4	9.668513	77	40	0.001372	0.626415	221.306717	0.014439	0.747301	11.484022	0	0	1	327.487143	0	0.015438	0.015343	32.238549
2516	ACCEDE02516.mp4	9.084433	306	32	0.001426	0.677401	32.592968	0.041466	0.83937	5.171957	6	1	1	213.299285	0	0.016519	0.028111	58.305998
2517	ACCEDE02517.mp4	8.828285	25	30	0.150757	0.032022	37.368629	0.12185	0.832349	8.298843	0	2	1	456.660716	0	0.004483	0.020261	93.902953
2518	ACCEDE02518.mp4	15.138292	18	59	0.005552	6.784646	181.529083	0.025434	0.842522	13.590811	0	0	1	502.149628	0	0.009097	0.026218	140.523149
2519	ACCEDE02519.mp4	11.017915	45	75	0.041313	2.587002	89.791008	0.071683	0.785651	9.043576	0	0	0	186.303418	0	0.06955	0.018956	103.407169
2520	ACCEDE02520.mp4	9.445127	43	52	0.001201	3.051158	195.366241	0.016027	0.737286	10.075141	0	0	0	163.593916	0	0.069069	0.019099	87.283113
2521	ACCEDE02521.mp4	12.960642	23	69	0.007725	1.015427	115.250618	0.048721	0.833108	12.300098	0	0	1	229.802937	0	0.043526	0.023862	98.153752
2522	ACCEDE02522.mp4	19.435764	27	58	0.001782	4.373302	65.366531	0.08026	0.874304	11.17518	0	0	1	307.500172	0	0.041919	0.031977	93.735084
2523	ACCEDE02523.mp4	20.310099	33	62	0.002539	1.020863	52.669273	0.026769	0.8197	10.856872	0	0	1	279.126798	0	0.036169	0.044283	118.031759
2524	ACCEDE02524.mp4	20.100801	27	57	0.031611	2.746258	63.489536	0.07744	0.878906	11.240419	0	0	1	298.005001	0	0.035667	0.0332	93.635003
2525	ACCEDE02525.mp4	17.259373	43	89	0.020908	0.478557	84.894394	0.193338	0.84871	12.707743	0	0	2	214.484293	0	0.043309	0.026067	93.840154
2526	ACCEDE02526.mp4	11.853452	25	98	0.000464	2.305975	228.477585	0.134659	0.833809	15.565026	0	1	0	236.921765	0	0.046378	0.025957	94.552682
2527	ACCEDE02527.mp4	13.480584	320	58	0.007275	0.562087	56.412735	0.092079	0.914045	11.42673	0	0	3	259.835681	0	0.019585	0.050435	162.520577
2528	ACCEDE02528.mp4	12.131478	27	43	0.001714	0.649475	111.433167	0.023665	0.822904	12.798557	0	0	4	292.116764	0	0.031717	0.025645	106.045361
2529	ACCEDE02529.mp4	10.6279	43	36	0.003887	0.421777	110.216316	0.026627	0.864944	13.026878	0	0	1	326.448913	0	0.033447	0.023091	99.618226
2530	ACCEDE02530.mp4	11.041138	27	31	0.001133	0.426625	88.44957	0.031571	0.836329	12.460103	0	0	2	222.362902	0	0.038384	0.02704	108.261024
2531	ACCEDE02531.mp4	14.660707	26	36	0.004873	0.799808	54.697235	0.075327	0.922031	12.344158	0	0	1	264.600989	0	0.02767	0.028317	101.730653
2532	ACCEDE02532.mp4	17.72328	27	57	0.018936	3.161976	109.755219	0.121146	0.892562	11.758898	0	0	1	252.472144	0	0.071382	0.031617	106.305481
2533	ACCEDE02533.mp4	12.235214	19	59	0.011108	1.38746	102.426674	0.054235	0.894043	13.455979	0	3	4	225.338147	0	0.057355	0.024661	134.739733
2534	ACCEDE02534.mp4	16.35541	50	43	0.015127	0.672089	88.356522	0.064298	0.894138	12.923953	0	0	3	210.95431	0.002361	0.055151	0.032088	88.901235
2535	ACCEDE02535.mp4	14.224438	55	40	0.002339	3.496569	103.991547	0.045475	0.931412	11.541582	0	1	2	247.344609	0	0.052473	0.025096	92.197949
2536	ACCEDE02536.mp4	14.134977	25	67	0.004561	1.984224	98.782501	0.13439	0.860685	13.341146	0	0	2	292.589187	0.002158	0.048536	0.024169	89.444121
2537	ACCEDE02537.mp4	7.88404	103	27	0.035	0.550705	101.553101	0.164627	0.880429	12.491568	0	0	1	108.326006	0	0.102834	0.015624	65.005053
2538	ACCEDE02538.mp4	28.771542	345	124	0.000967	0.959293	76.643242	0.012069	0.901881	13.385976	0	0	0	248.201718	0	0.02423	0.069325	139.084385
2539	ACCEDE02539.mp4	11.540376	41	49	0.001353	4.482245	76.674309	0.055591	0.830589	13.045259	0	0	0	500.405681	0	0.015817	0.016214	57.802715
2540	ACCEDE02540.mp4	8.064027	44	27	0.001089	0.331386	28.856207	0.021451	0.851303	9.283464	0	1	1	247.833013	0.000251	0.031912	0.012699	61.479734
2541	ACCEDE02541.mp4	10.188195	43	26	0.005322	1.291178	5.027251	0.217303	0.863747	12.194264	0	0	0	344.155484	0	0.017849	0.015664	28.825558
2542	ACCEDE02542.mp4	10.68476	45	26	0.015894	0.311689	81.090683	0.062662	0.915779	12.603848	0	0	0	361.004804	0	0.016381	0.016663	39.189619
2543	ACCEDE02543.mp4	5.809905	61	4	0.002559	0.344018	143.385025	0.165201	0.92659	11.053887	0	0	2	402.743079	0	0.015129	0.013797	8.772452
2544	ACCEDE02544.mp4	7.087702	43	21	0.00019	0.368476	76.32843	0.005887	0.860727	12.141125	0	0	6	230.57864	0	0.039811	0.007917	26.552081
2545	ACCEDE02545.mp4	6.736404	49	13	0.000869	2.7486	101.127289	0.017315	0.768595	11.019656	0	1	2	344.153624	0.001974	0.022195	0.014866	12.367242
2546	ACCEDE02546.mp4	9.555396	49	35	0.079033	0.035254	77.646034	0.089747	0.900336	10.556879	0	0	1	569.278713	0	0.004916	0.013865	53.725377
2547	ACCEDE02547.mp4	10.339215	55	26	0.002017	2.616883	139.203018	0.014371	0.870552	12.3325	0	0	1	530.399721	0.002142	0.006706	0.015399	18.635464
2548	ACCEDE02548.mp4	8.988497	79	24	0.011523	14.227755	108.097191	0.059478	0.796519	9.076746	0	0	1	454.651952	0	0.013118	0.013943	32.62299
2549	ACCEDE02549.mp4	28.870878	321	88	0.004966	1.320782	166.949158	0.031761	0.889568	10.470046	0	0	0	169.642386	0	0.074238	0.092701	143.96175
2550	ACCEDE02550.mp4	6.152327	77	17	0.003242	2.957083	193.503784	0.023216	0.758864	14.818251	0	0	2	395.518216	0	0.013665	0.012184	18.521178
2551	ACCEDE02551.mp4	7.606095	79	18	0.001221	0.422082	88.128593	0.025873	0.785651	12.212516	0	0	0	501.705972	0	0.014335	0.012997	19.941825
2552	ACCEDE02552.mp4	13.22682	15	29	0.022886	2.060495	9.833073	0.100621	0.872749	8.624714	0	0	0	330.303423	0	0.029641	0.024108	87.903542
2553	ACCEDE02553.mp4	13.370508	72	30	0.000303	3.459218	169.825165	0.037533	0.888045	12.112369	0	0	2	305.899952	0	0.033176	0.020801	74.126663
2554	ACCEDE02554.mp4	10.300999	57	25	0.002046	1.985044	67.264458	0.015174	0.837915	12.614312	0	0	0	129.657313	0	0.062819	0.014799	84.072764
2555	ACCEDE02555.mp4	10.512938	48	11	0.158491	0.323592	1.015762	0.183602	0.864944	9.08004	0	3	2	286.162762	0	0.014643	0.024934	9.613861
2556	ACCEDE02556.mp4	12.019132	58	32	0.004282	3.440014	48.350239	0.024333	0.808442	10.648318	0	0	2	304.630032	0	0.017958	0.019226	25.12631
2557	ACCEDE02557.mp4	8.871332	82	33	0.000889	5.061129	231.283722	0.01053	0.84783	12.606926	0	1	2	345.243607	0	0.014827	0.013059	32.469188
2558	ACCEDE02558.mp4	13.373683	45	24	0.002607	0.483503	150.168869	0.016047	0.847107	13.345953	0	0	2	508.501862	0	0.018018	0.024481	14.320764
2559	ACCEDE02559.mp4	15.809608	45	36	0.002603	0.1705	42.431992	0.078694	0.79614	11.393757	0	2	1	191.116739	0.003708	0.047781	0.023969	20.559834
2560	ACCEDE02560.mp4	25.141905	328	78	0.003735	1.014749	115.957245	0.119396	0.846644	10.041464	0	0	1	207.847233	0	0.047562	0.083147	165.103394
2561	ACCEDE02561.mp4	8.402468	66	12	0.003018	9.583571	181.076965	0.021895	0.690135	9.891411	0	0	0	206.755538	0	0.018084	0.013927	23.193642
2562	ACCEDE02562.mp4	15.053547	55	34	0.002158	1.885949	2.579993	0.017415	0.808146	8.746679	0	3	1	54.866433	0	0.168785	0.01994	59.359563
2563	ACCEDE02563.mp4	12.428397	45	51	0.009883	1.485475	168.30368	0.098145	0.848678	14.519386	0	1	2	110.882909	0	0.122961	0.017361	31.877974
2564	ACCEDE02564.mp4	11.164618	48	48	0.000825	1.518282	149.24025	0.020879	0.86819	14.136301	0	1	1	114.605608	0.000555	0.080681	0.016641	31.833269
2565	ACCEDE02565.mp4	5.836103	81	11	0.001504	0.42735	144.318314	0.014677	0.784149	9.525411	0	2	2	110.782868	0.000711	0.085296	0.012834	18.114959
2566	ACCEDE02566.mp4	7.924831	77	15	0.003047	1.961242	155.429108	0.056848	0.722055	13.102394	0	0	4	155.583864	0	0.062335	0.015284	23.926954
2567	ACCEDE02567.mp4	13.406038	45	38	0.003804	0.199374	41.970894	0.148082	0.85864	10.839598	0	1	2	208.139355	0	0.053298	0.019554	20.156609
2568	ACCEDE02568.mp4	10.452368	45	42	0.005757	0.826074	156.858704	0.169565	0.859404	13.708069	0	0	1	146.531239	0	0.072338	0.015819	32.344813
2569	ACCEDE02569.mp4	21.54797	40	47	0.013931	9.838037	122.561287	0.036735	0.783722	12.283241	0	0	0	135.486028	0	0.055364	0.030235	45.142293
2570	ACCEDE02570.mp4	10.849958	67	25	0.054863	1.771881	6.238452	0.126357	0.792545	11.018567	0	0	0	197.355611	0	0.049478	0.021388	32.118635
2571	ACCEDE02571.mp4	19.694746	306	59	0.001182	2.408382	114.95694	0.011809	0.928282	9.072098	0	0	3	298.874763	0	0.046507	0.081488	34.046423
2572	ACCEDE02572.mp4	14.865705	68	31	0.005278	0.271387	141.799301	0.045309	0.823864	13.858643	0	0	1	586.813329	0	0.010418	0.02902	16.142512
2573	ACCEDE02573.mp4	13.339479	57	26	0.014438	3.539596	32.0214	0.243713	0.893953	12.969599	0	0	1	453.064678	0	0.009144	0.030836	14.539937
2574	ACCEDE02574.mp4	17.971746	56	30	0.004507	1.836728	39.674225	0.044004	0.794147	10.954978	0	1	1	707.856762	0	0.007255	0.034196	11.647632
2575	ACCEDE02575.mp4	13.582078	60	25	0.002422	3.802757	26.613665	0.207098	0.883897	11.36889	0	0	2	732.098006	0	0.006577	0.028455	12.147803
2576	ACCEDE02576.mp4	13.129088	66	30	0.005771	12.510926	12.510925	0.100681	0.86761	11.51416	0	0	0	740.427191	0	0.007192	0.028742	14.949073
2577	ACCEDE02577.mp4	12.19685	61	29	0.012983	6.042913	38.265751	0.057844	0.863273	11.245713	0	0	1	483.981714	0	0.011615	0.023637	22.749303
2578	ACCEDE02578.mp4	11.936916	78	29	0.007441	1.159739	1.676028	0.048633	0.762397	7.918341	0	0	2	550.160687	0	0.012843	0.020036	29.629455
2579	ACCEDE02579.mp4	13.963055	66	36	0.008042	0.377217	93.377899	0.251851	0.725207	11.17231	0	0	4	337.708856	0.001037	0.021135	0.022523	25.85425
2580	ACCEDE02580.mp4	13.53373	57	28	0.001821	0.558729	90.903648	0.140796	0.898634	13.304078	0	0	2	447.2042	0	0.011122	0.026723	20.633965
2581	ACCEDE02581.mp4	15.215717	49	33	0.003633	0.747294	67.354279	0.217921	0.891982	11.223729	0	1	4	179.224192	0.006447	0.067906	0.029935	24.116156
2582	ACCEDE02582.mp4	27.74552	298	36	0.001328	0.806099	65.896469	0.011683	0.895282	7.062969	0	0	2	334.840867	0	0.045844	0.096437	34.722514
2583	ACCEDE02583.mp4	17.626286	55	34	0.005127	0.668595	98.495117	0.184857	0.894159	11.619866	0	1	4	165.754325	0.002619	0.045262	0.030681	20.219568
2584	ACCEDE02584.mp4	13.961802	57	31	0.01731	1.436204	110.870125	0.189403	0.903135	12.721563	0	0	1	506.146464	0	0.010212	0.029003	17.957216
2585	ACCEDE02585.mp4	8.59178	70	26	0.001216	3.71049	135.102173	0.013802	0.851248	12.024131	0	0	0	508.753319	0	0.021001	0.015118	33.211781
2586	ACCEDE02586.mp4	7.63307	78	19	0.000542	0.605835	96.064468	0.091046	0.806133	12.112053	0	0	0	433.683818	0.000247	0.029596	0.013261	21.297238
2587	ACCEDE02587.mp4	5.016292	68	12	0.00519	5.158211	136.160461	0.037802	0.505861	9.076121	0	0	0	523.630789	0	0.026626	0.008962	23.000184
2588	ACCEDE02588.mp4	8.71502	77	27	0.021758	2.331832	69.377068	0.220738	0.817164	12.07949	0	0	0	665.815397	0	0.019536	0.014484	28.574284
2589	ACCEDE02589.mp4	15.359601	36	66	0.000728	1.361307	93.573044	0.090434	0.860738	13.54875	0	0	2	158.42512	0	0.057078	0.031412	120.269887
2590	ACCEDE02590.mp4	15.412744	57	87	0.04314	1.46045	57.109257	0.12036	0.883475	11.398555	0	0	3	156.187166	0	0.053655	0.029927	104.052163
2591	ACCEDE02591.mp4	13.48652	37	65	0.000464	0.660815	90.025436	0.006426	0.868243	13.571653	0	2	3	156.097134	0	0.059649	0.026393	81.862607
2592	ACCEDE02592.mp4	9.194009	40	18	0.000249	1.472509	147.919662	0.005712	0.75234	8.903141	0	0	0	160.948333	0	0.055025	0.025256	141.281267
2593	ACCEDE02593.mp4	20.197077	313	57	0.00772	4.693167	93.883087	0.178342	0.820032	8.466932	0	0	3	241.754857	0	0.021333	0.070705	137.242439
